1003901514	class	hospital
1003901514	name	Klinik und Poliklinik für Dermatologie und Allergologie  am Biederstein  Technische Universität München
1003901554	addr:city	München
1003901554	addr:country	DE
1003901554	addr:housenumber	8
1003901554	addr:postcode	80802
1003901554	addr:street	Liebergesellstraße
1003901554	email	Info@HotelEnglischerGarten.de
1003901554	fax	+49 (0) 89/ 3 83 94- 133
1003901554	name	Hotel Gästehaus Englischer Garten
1003901554	operator	Roselinde Zankl
1003901554	phone	+49 (0) 89/ 3 83 94 - 10
1003901554	class	hotel
1003901554	website	http://www.hotelenglischergarten.de
1003901563	class	recycling
1003901563	recycling:cans	yes
1003901563	recycling:glass	yes
1003901563	recycling:scrap_metal	no
1004038707	addr:city	München
1004038707	addr:country	DE
1004038707	addr:housenumber	2
1004038707	addr:postcode	81679
1004038707	addr:street	Mauerkircherstraße
1004038707	class	restaurant
1004038707	contact:phone	+49 89 985881
1004038707	contact:website	http://www.catwalk-restaurant.de
1004038707	cuisine	health_food;regional
1004038707	fax	+49 89 99720513
1004038707	internet_access	wlan
1004038707	name	Catwalk
1004038707	opening_hours	Mo-Su 09:00-01:00
1004038707	phone	+49 89 985881
1004038707	smoking	no
1004038707	website	http://www.catwalk-restaurant.de
1004038707	wheelchair	no
1004038721	addr:city	München
1004038721	addr:housenumber	16
1004038721	addr:postcode	80801
1004038721	addr:street	Hohenzollernstraße
1004038721	class	library
1004038721	name	Stadtbibliothek Schwabing
1004038721	wheelchair:description	Zugang über Lift im Innenhof. Rollstuhlgerechtes WC vorhanden.
1004038721	wheelchair	yes
1004038724	addr:city	München
1004038724	addr:country	DE
1004038724	addr:housenumber	21
1004038724	addr:postcode	80802
1004038724	addr:street	Leopoldstraße
1004038724	class	atm
1004038724	operator	HypoVereinsbank
1004038724	wheelchair	no
1004038725	class	atm
1004038725	name	HypoVereinsbank
1004038725	operator	HypoVereinsbank UniCredit Bank AG
1004038725	website	https://www.hypovereinsbank.de
1004038725	wheelchair	no
1005229944	addr:city	München
1005229944	addr:country	DE
1005229944	addr:housenumber	1
1005229944	addr:postcode	80339
1005229944	addr:street	Franziska-Bilek-Weg
1005229944	class	restaurant
1005229944	cuisine	chinese
1005229944	name	Frau Li
1005229944	opening_hours	Su-Th 10:00-01:00  Fr-Sa 10:00-02:00
1005229944	phone	+49 89 50073298
1005229944	website	http://www.frauli-muenchen.de/
1005229944	wheelchair	yes
1005405936	class	cafe
1005405936	name	Green Cup Coffee
1005405936	opening_hours	Mo-Fr 8:00-18:00; Sa 10:30-18:00
1005405936	website	www.green-cup-coffee.de
1005405936	wheelchair	no
1005726880	class	recycling
1006281674	addr:housenumber	86
1006281674	addr:street	Weyprechtstraße
1006281674	class	bank
1006281674	name	Stadtsparkasse München
1006281674	operator	Stadtsparkasse München
1006281674	wheelchair	yes
1006285795	class	recycling
1006285795	recycling:glass	yes
1006285795	recycling:plastic	yes
1006285795	recycling_type	container
1006289717	class	restaurant
1006289717	cuisine	pizza
1006289717	name	Bar Italia
1006289717	wheelchair	limited
1008177078	addr:city	Ottobrunn
1008177078	addr:country	DE
1008177078	addr:housenumber	60
1008177078	addr:postcode	85521
1008177078	addr:street	Rosenheimer Landstraße
1008177078	class	pub
1008177078	name	Gaby&apos;s Schmankerl-Stubn
1008177078	opening_hours	Mo-Fr 00:00-01:00 17:00-24:00; Sa 00:00-01:00 15:00-24:00
1008177078	source	survey
1008432013	addr:city	Ottobrunn
1008432013	addr:country	DE
1008432013	addr:housenumber	12
1008432013	addr:postcode	85521
1008432013	addr:street	Rathausstraße
1008432013	class	fast_food
1008432013	contact:email	da.antonio@t-online.de
1008432013	contact:fax	+49 89 63266945
1008432013	contact:phone	+49 89 6094548
1008432013	name	Da Antonio
1008432013	opening_hours	Mo-Fr 09:00-19:00; Sa 09:00-14:30
1008432013	operator	Antonio Persichella
1008432013	website	http://www.partyservice-ottobrunn.de
1010595081	class	recycling
1010622739	class	recycling
1010622739	recycling_type	container
1010628927	class	recycling
1010628927	recycling:glass	yes
1010635496	class	recycling
1010640643	class	recycling
1010644811	class	recycling
1010649907	class	recycling
1010649907	recycling:cans	yes
1010649907	recycling:clothes	yes
1010649907	recycling:glass	yes
1010649907	recycling:paper	no
1010654306	class	recycling
1010654306	operator	Remondis
1010658341	class	recycling
1010666875	class	recycling
1010817983	class	recycling
1010825519	class	recycling
1010825519	operator	Remondis GmbH &amp; Co. KG
1010825519	recycling_type	container
1010825519	source:operator	AWM
1010830680	class	recycling
1010884004	class	recycling
1010884004	recycling_type	container
1011663180	class	playground
1012037681	class	recycling
1012037681	operator	Remondis
1014404060	class	restaurant
1014404060	cuisine	italian
1014404060	name	Driveri
1014404060	wheelchair	yes
1014777722	class	tree
1016007310	class	recycling
1016007310	recycling:cardboard	yes
1016007310	recycling:clothes	yes
1016007310	recycling:glass_bottles	yes
1016007310	recycling:paper	yes
1016007310	recycling:shoes	yes
1016007310	recycling_type	container
1016064718	class	tree
1020282702	class	restaurant
1020282702	cuisine	pizza
1020282702	name	Piccolo ma bello
1020282702	wheelchair	yes
1020322337	class	tree
1020322645	class	tree
1020775190	class	tree
1020955837	addr:city	München
1020955837	addr:housenumber	4
1020955837	addr:postcode	80335
1020955837	addr:street	Hackerbrücke
1020955837	class	fast_food
1020955837	cuisine	burger
1020955837	name	McDonald&apos;s
1020955837	opening_hours	Mo-Su 07:00-24:00
1020955837	phone	+49-89-51114838
1020955837	smoking	no
1020955837	website	http://www.mcdonalds.de/restaurant?id=1719
1020955837	wheelchair	yes
1021099588	name	Citadines Arnulfpark
1021099588	operator	The Ascott Limited
1021099588	phone	+49-89-9400800
1021099588	stars	4
1021099588	class	hotel
1021099588	website	http://www.citadines.com/
1021099588	wheelchair	yes
102192894	addr:housenumber	2
102192894	addr:street	Gartenstraße
102192894	class	restaurant
102192894	cuisine	bavarian
102192894	fax	+49.89.610 297 11
102192894	name	Die Waldeslust
102192894	phone	+49.89.625 121 5
102192894	smoking	separated
102192894	source	survey
102192894	website	http://www.waldeslust.de
102192894	wheelchair	limited
102195964	addr:city	Unterhaching
102195964	addr:country	DE
102195964	addr:housenumber	64
102195964	addr:postcode	82008
102195964	addr:street	Münchner Straße
102195964	class	bank
102195964	name	Kreissparkasse München Starnberg Ebersberg
102195964	operator	Kreissparkasse München Starnberg Ebersberg
102195964	source	survey
1022941683	addr:city	München
1022941683	addr:country	DE
1022941683	addr:housenumber	12
1022941683	addr:postcode	80331
1022941683	addr:street	Prälat-Zistl-Straße
1022941683	class	cafe
1022941683	description	espresso  bar  bistro  made in italy
1022941683	name	Caffé Classico
1022941683	opening_hours	Tu-Su 10:00-21:00
1022941683	outdoor_seating	yes
1022941683	phone	+49 89 20329805
1022941683	source	local_knowledge
1022941683	wheelchair	no
1023993996	class	recycling
1023993996	recycling:cans	yes
1023993996	recycling:glass	yes
1023993996	recycling:plastic	yes
1023993996	recycling_type	container
1026435513	addr:city	München
1026435513	addr:country	DE
1026435513	addr:housenumber	30
1026435513	addr:postcode	81379
1026435513	addr:street	Tölzer Straße
1026435513	class	kindergarten
1026435513	name	Silizius
1026435513	website	http://www.elterninitiative-silizius.de
1027002570	class	recycling
1027002570	operator	Remondis
1027002570	recycling:clothes	yes
1027002570	recycling:glass	yes
1027002570	recycling:plastic	yes
1027002570	recycling:scrap_metal	yes
1028165405	class	bicycle_parking
1028175686	class	tree
1028467805	class	recycling
1028467805	operator	Remondis
1028467805	recycling:glass	yes
1028467805	recycling:plastic	yes
1028467805	recycling:scrap_metal	yes
1029676328	class	bench
1029676330	class	bench
1029676333	class	bench
1029909586	class	pharmacy
1029909586	name	St. Thomas Apotheke
1033295123	class	memorial
1033295123	name	Joseph Freiherr von Eichendorff
1035203039	class	atm
1035203039	operator	Münchner Bank
1035203042	class	bank
1035203042	fee	varies
1035203042	name	Münchner Bank
1035203042	wheelchair	limited
1035203052	class	atm
1035203052	operator	Münchner Bank
1035203052	wheelchair	limited
1035744154	addr:city	München
1035744154	addr:country	DE
1035744154	addr:housenumber	8
1035744154	addr:postcode	80336
1035744154	addr:street	Pettenkoferstraße
1035744154	class	restaurant
1035744154	contact:email	schlemmen@max-pett.de
1035744154	contact:phone	+49 89 55869119 ‎
1035744154	diet:vegan	only
1035744154	name	Max Pett
1035744154	opening_hours	Mo-Sa 10:00-23:00
1035744154	source	survey by BenE München
1035744154	website	http://www.max-pett.de
1036447121	class	tower
1036447121	operator	o2
1036447121	tower:type	communication
1036670500	class	bench
1036670500	backrest	yes
1036670500	material	wood
1038236012	class	recycling
1038239986	addr:city	München
1038239986	addr:country	DE
1038239986	addr:housenumber	23
1038239986	addr:postcode	81475
1038239986	addr:street	Maxhofstraße
1038239986	email	hotel.olympia@t-online.de
1038239986	fax	+49 89 7 59 13 82
1038239986	internet_access	yes
1038239986	name	Hotel Olympia
1038239986	phone	+49 89 75 40 63
1038239986	class	hotel
1038239986	website	www.hotel-olympia-muc.de/
1038804683	class	fountain
1038804683	drinking_water	yes
1038804683	name	Josef-Bader-Brunnen
1039009513	class	school
1039009513	name	Tanzschule Sennebogen
1039009513	sport	dancing
1039009514	addr:city	München
1039009514	addr:country	DE
1039009514	addr:housenumber	3
1039009514	addr:postcode	80335
1039009514	addr:street	Pappenheimstraße
1039009514	class	restaurant
1039009514	cuisine	italian
1039009514	email	a.gotsis@web.de
1039009514	fax	+49 89 5507 9990
1039009514	name	Aquamarina
1039009514	phone	+49 89 5507 9990
1039009514	takeaway	yes
1039009514	wheelchair	limited
1039009517	addr:housenumber	1
1039009517	addr:street	Nymphenburger Straße
1039009517	alt_name	busner&apos;s
1039009517	class	cafe
1039009517	contact:email	info@busners.de
1039009517	contact:fax	+49 89 55029033
1039009517	contact:phone	+49 89 557154
1039009517	contact:website	www.busners.com
1039009517	name	busner.s
1039009517	opening_hours	Mo-Fr 08:00-22:00
1039009517	wheelchair	yes
1039744613	class	vending_machine
1039744613	vending	news_papers
1039917783	class	bicycle_parking
1041089943	class	school
1041089943	name	Münchner Volkshochschule Stadtteilzentrum Freimann
1041461113	class	fast_food
1041461113	cuisine	kebab
1041461113	name	Bra’s Döner
1041461428	class	fast_food
1041461428	contact:phone	+498952389555
1041461428	cuisine	italian
1041461428	delivery	yes
1041461428	name	Pizza La Dispoli
1041461428	takeaway	yes
1041827112	addr:city	München
1041827112	addr:housenumber	70
1041827112	addr:postcode	80335
1041827112	addr:street	Nymphenburger Straße
1041827112	class	restaurant
1041827112	cuisine	italian
1041827112	email	info@medici-ristorante.de
1041827112	fax	+498912738767
1041827112	name	Medici
1041827112	opening_hours	Mo-Su 11:30-14:30  18:00-22:30
1041827112	outdoor_seating	yes
1041827112	phone	+49 89 12738766
1041827112	website	http://www.medici-ristorante.de
1041827112	wheelchair	yes
1041827126	class	fast_food
1041827126	cuisine	kebab
1041827126	name	Pia feine Kost
1041827126	wheelchair	limited
1042724612	class	bench
1042724612	backrest	yes
1042724612	colour	green
1042724612	material	wood
1042724612	seats	3
1042737416	class	bench
1042737416	backrest	yes
1042737416	colour	green
1042737416	material	wood
1042737416	seats	3
1042737429	class	bench
1042737429	backrest	yes
1042737429	colour	green
1042737429	material	wood
1042737429	seats	3
1042737435	class	bench
1042737435	backrest	yes
1042737435	colour	green
1042737435	material	wood
1042737435	seats	3
1042737447	class	bench
1042737447	backrest	yes
1042737447	colour	green
1042737447	material	wood
1042737447	seats	3
1042737449	class	bench
1042737449	backrest	yes
1042737449	colour	green
1042737449	material	wood
1042737449	seats	3
1042739601	class	bench
1042739601	backrest	yes
1042739601	capacity	5
1042739601	colour	green
1042739601	material	wood
1042739601	seats	5
1042739608	class	bench
1042739608	backrest	yes
1042739608	capacity	5
1042739608	colour	green
1042739608	material	wood
1042739608	seats	5
1042758726	class	bench
1042758726	backrest	yes
1042758726	colour	green
1042758726	material	wood
1042758726	seats	3
1042758731	class	bench
1042758731	backrest	yes
1042758731	colour	green
1042758731	material	wood
1042758731	seats	3
1042758735	class	bench
1042758735	backrest	yes
1042758735	colour	green
1042758735	material	wood
1042758735	seats	3
1042762869	addr:city	München
1042762869	addr:country	DE
1042762869	addr:housenumber	73
1042762869	addr:postcode	81369
1042762869	addr:street	Albert-Roßhaupter-Straße
1042762869	class	cafe
1042762869	name	Back Mayr
1042762869	note	Stehcafe
1042762869	opening_hours	Mo-Fr 06:00-18:00; Sa 07:00-13:00; Su 08:00-11:00
1042762869	operator	Back Mayr GmbH  Widdensteinstr. 4  87719 München
1042762869	phone	+49 (0) 82 61 / 2 00 21
1042762869	phone:mobile	+49 (0) 172 / 83 00 80 7
1042762869	shop	bakery
1042762869	wheelchair	yes
1043569932	class	fountain
1043576961	class	fountain
1043576961	name	Springbrunnen
1044652667	class	bench
1044652667	backrest	yes
1044652667	colour	white
1044652667	material	metal
1044652667	seats	6 X 5
1044660214	class	bench
1044660214	backrest	yes
1044660214	colour	green
1044660214	material	metal
1044660214	seats	3
1044669441	class	bench
1044669441	backrest	yes
1044669441	colour	grün  weiß
1044669441	material	metal
1044669441	seats	3 x 10
1044693260	class	bench
1044693260	backrest	yes
1044693260	colour	grün  weiß
1044693260	material	metal
1044693260	seats	4
1045460624	class	tree
1046689437	class	tree
1046689471	class	tree
1054372529	class	pub
1054372529	name	Passauer Stüberl
1054372529	wheelchair	limited
1055335186	addr:city	München
1055335186	addr:housenumber	203
1055335186	addr:postcode	81377
1055335186	addr:street	Fürstenrieder Straße
1055335186	class	restaurant
1055335186	cuisine	chinese
1055335186	name	Gam Sing
1055335186	opening_hours	Mo-Su PH 11:30-14:30 17:30-23:30
1055335186	website	http://www.gamsing.de/
1055335186	wheelchair	no
1056732246	addr:city	München
1056732246	addr:housenumber	59
1056732246	addr:postcode	81377
1056732246	addr:street	Ehrwalder Straße
1056732246	class	pub
1056732246	name	Esterbergstüberl
1056793254	addr:city	München
1056793254	addr:housenumber	3
1056793254	addr:postcode	80634
1056793254	addr:street	Richelstraße
1056793254	class	bank
1056793254	atm	yes
1056793254	name	Sparda-Bank
1056793254	operator	Sparda-Bank
1056793254	wheelchair	no
1058837264	class	fast_food
1058837264	cuisine	turkish
1058837264	name	Döner Kebab
1058837264	wheelchair	limited
1061846500	class	playground
1061846500	wheelchair	yes
1061846504	class	playground
1062153564	denotation	urban
1062153564	leaf_cycle	deciduous
1062153564	leaf_type	broadleaved
1062153564	class	tree
1062153564	species:de	Kastanie
1062349177	class	bicycle_parking
1062349177	bike_ride	yes
1062349177	capacity	50
1062349177	construction	yes
1062349179	class	bicycle_parking
1062349179	bike_ride	yes
1062349179	capacity	50
1062378385	addr:city	München
1062378385	addr:country	DE
1062378385	addr:housenumber	7
1062378385	addr:postcode	80992
1062378385	addr:street	Bunzlauer Straße
1062378385	class	pharmacy
1062378385	dispensing	yes
1062378385	name	Bienen Apotheke
1062378385	opening_hours	Mo-Th 08:00-19:00; Fr 08:00-18:30; Sa 08:30-14:00
1062378385	wheelchair	yes
1062428751	addr:city	München
1062428751	addr:country	DE
1062428751	addr:housenumber	20
1062428751	addr:postcode	80335
1062428751	addr:street	Dachauer Straße
1062428751	class	fast_food
1062428751	contact:phone	089/55079764
1062428751	cuisine	asian
1062428751	name	Krua Thai
1063586663	class	bench
1063586663	backrest	yes
1063586663	colour	white
1063586663	material	metal
1063586663	seats	3
1063743745	class	pitch
1063743745	name	Bolzplatz
1063743745	sport	soccer
1063743750	class	pitch
1063743750	name	Bolzplatz
1063743750	sport	soccer
1066371361	addr:city	München
1066371361	addr:country	DE
1066371361	addr:housenumber	46
1066371361	addr:postcode	81249
1066371361	addr:street	Colmdorfstraße
1066371361	class	kindergarten
1066371361	name	Haus für Kinder
1072069790	description:de	Klettergerüst
1072069790	class	playground
1072069790	playground	climbingframe
1073051614	class	tree
1073051618	class	tree
1073051625	class	tree
1073051660	class	tree
1073051669	class	tree
1073051702	class	tree
1073051745	class	tree
1073053592	class	bench
1073053596	class	bench
1073613551	addr:city	Ottobrunn
1073613551	addr:country	DE
1073613551	addr:housenumber	60
1073613551	addr:postcode	85521
1073613551	addr:street	Rosenheimer Landstraße
1073613551	class	fast_food
1073613551	cuisine	italian
1073613551	delivery	only
1073613551	name	Hallo Pizza!
1073613551	source	survey
1073613551	takeaway	yes
1073613551	wheelchair	yes
1073916699	class	tree
1073916729	class	tree
1073916740	class	tree
1073916760	class	tree
1073916789	class	tree
1073916803	class	tree
1073916814	class	tree
1073916821	class	tree
1073916871	class	tree
1073916917	class	tree
1073916921	class	tree
1073916932	class	tree
1073916988	class	tree
1073916990	class	tree
1073917013	class	tree
1073917031	class	tree
1073917063	class	tree
1073917083	class	tree
1073917129	class	tree
1073917152	class	tree
1073917162	class	tree
1073917206	class	tree
1073917218	class	tree
1073917234	class	tree
1073917298	class	tree
1073917308	class	tree
1073917313	class	tree
1073917354	class	tree
1075064644	class	restaurant
1075064644	cuisine	italian
1075064644	name	Ferry&apos;s
1077024233	addr:city	München
1077024233	addr:country	DE
1077024233	addr:housenumber	123
1077024233	addr:postcode	80339
1077024233	addr:street	Landsberger Straße
1077024233	class	pub
1077024233	name	Bei Hanni
1077024237	addr:city	München
1077024237	addr:country	DE
1077024237	addr:housenumber	2
1077024237	addr:postcode	80339
1077024237	addr:street	Astallerstraße
1077024237	class	pub
1077024237	name	Cafe BALU
1077024237	note	Hausnummer nicht klar  mal 2 mal 3  für 2 im falschen Gebäude  für 3 falsche Strassenseite
1077024242	addr:city	München
1077024242	addr:country	DE
1077024242	addr:housenumber	117
1077024242	addr:postcode	80339
1077024242	addr:street	Landsberger Straße
1077024242	name	Hahn
1077024242	stars	3
1077024242	class	hotel
1077024242	website	www.hotel-hahn.de
1077024257	addr:city	München
1077024257	addr:country	DE
1077024257	addr:housenumber	119
1077024257	addr:postcode	80339
1077024257	addr:street	Landsberger Straße
1077024257	class	pub
1077024257	name	Balkan
1078517684	class	atm
1078517684	name	Stadtsparkasse München
1078517684	operator	Stadtsparkasse München
1078517684	wheelchair	yes
1078797624	class	school
1078797624	name	Münchner Volkshochschule
1079810622	addr:city	München
1079810622	addr:country	DE
1079810622	addr:housenumber	5
1079810622	addr:postcode	81927
1079810622	addr:street	Warthestraße
1079810622	class	restaurant
1079810622	cuisine	malaysian
1079810622	name	Champor
1079810622	website	http://www.champor.de/
1080023883	class	playground
1081016745	class	playground
1081017160	class	recycling
1081017160	recycling:cans	yes
1081017160	recycling:glass	yes
1081696063	class	fountain
1082048007	class	tree
1082048007	type	broad_leaved
108292355	addr:city	München
108292355	addr:country	DE
108292355	addr:housenumber	8
108292355	addr:postcode	81829
108292355	addr:street	Martin-Empl-Ring
108292355	class	restaurant
108292355	cuisine	italian
108292355	name	San Martino
108292355	operator	Landhotel Martinshof
108292355	phone	+49 89 92208444
108292355	source	website
108292355	website	http://www.landhotel-martinshof.com/
108292355	wheelchair	limited
1083226438	addr:city	München
1083226438	addr:housenumber	17a
1083226438	addr:street	Friedenstraße
1083226438	class	vending_machine
1083226438	name	Packstation
1083226438	operator	DHL
1083226438	postal_code	81671
1083226438	ref	178
1083226438	surveillance	outdoor
1083226438	type	Rondell
1083226438	vending	parcel_pickup;parcel_mail_in
1083226438	website	www.packstation.de
1083291542	class	bench
1083291542	shop	doityourself
1083291542	tourism	artwork
1083291542	wheelchair	yes
1083298115	addr:housenumber	8
1083298115	addr:postcode	80469
1083298115	addr:street	Am Glockenbach
1083298115	class	cafe
1083298115	email	mail@schneewittchen-muenchen.de
1083298115	name	Schneewittchen
1083298115	opening_hours	Mo off; Tu-Su 10:00-19:00
1083298115	phone	+49 89 38904059
1083298115	website	http://www.schneewittchen-muenchen.de
1083298115	wheelchair	no
1084340272	class	recycling
1084340272	operator	Remondis
1084340272	recycling:beverage_cartons	yes
1084340272	recycling:cans	yes
1084340272	recycling:glass	yes
1084364134	addr:city	München
1084364134	addr:country	DE
1084364134	addr:housenumber	8
1084364134	addr:postcode	80469
1084364134	addr:street	Pestalozzistraße
1084364134	class	restaurant
1084364134	contact:email	kontakt@cafefreiraum.de
1084364134	contact:phone	+49 89 2607749
1084364134	contact:website	http://www.cafefreiraum.de/
1084364134	cuisine	argentinian
1084364134	name	Café Bistro Freiraum
1084364134	opening_hours	Mo-Sa 17:00+
1084364134	wheelchair	yes
1084399646	class	fast_food
1084399646	name	Diepold Store
1084399646	wheelchair	yes
1085963851	denotation	urban
1085963851	class	tree
1085963853	denotation	urban
1085963853	class	tree
1085963888	denotation	urban
1085963888	class	tree
1085963892	denotation	urban
1085963892	class	tree
1085963905	denotation	urban
1085963905	class	tree
1085963930	denotation	urban
1085963930	class	tree
1085963950	denotation	urban
1085963950	class	tree
1085963955	denotation	urban
1085963955	class	tree
1085963983	denotation	urban
1085963983	class	tree
1085963992	denotation	urban
1085963992	class	tree
1085964003	denotation	urban
1085964003	class	tree
1085964086	denotation	urban
1085964086	class	tree
1085964090	denotation	urban
1085964090	class	tree
1085964113	denotation	urban
1085964113	class	tree
1085964128	denotation	urban
1085964128	class	tree
1085964133	denotation	urban
1085964133	class	tree
1085964157	denotation	urban
1085964157	class	tree
1085964178	denotation	urban
1085964178	class	tree
1085964184	denotation	urban
1085964184	class	tree
1085964193	denotation	urban
1085964193	class	tree
1085964195	denotation	urban
1085964195	class	tree
1085964200	denotation	urban
1085964200	class	tree
1085964203	denotation	urban
1085964203	class	tree
1085964224	denotation	urban
1085964224	class	tree
1085964230	denotation	urban
1085964230	class	tree
1085964245	denotation	urban
1085964245	class	tree
1085964248	denotation	urban
1085964248	class	tree
1085964258	denotation	urban
1085964258	class	tree
1085964292	denotation	urban
1085964292	class	tree
1085964303	denotation	urban
1085964303	class	tree
1085964319	denotation	urban
1085964319	class	tree
1085964339	denotation	urban
1085964339	class	tree
1085964343	denotation	urban
1085964343	class	tree
1085964366	denotation	urban
1085964366	class	tree
1085964372	denotation	urban
1085964372	class	tree
1085964385	denotation	urban
1085964385	class	tree
1085964396	denotation	urban
1085964396	class	tree
1085964416	denotation	urban
1085964416	class	tree
1085964439	denotation	urban
1085964439	class	tree
1085964441	denotation	urban
1085964441	class	tree
1085964457	denotation	urban
1085964457	class	tree
1085964468	denotation	urban
1085964468	class	tree
1085964472	denotation	urban
1085964472	class	tree
1085964489	denotation	urban
1085964489	class	tree
1085976303	class	tree
1085976307	class	tree
1085976342	class	tree
1085976346	class	tree
1085976403	class	tree
1085976425	class	tree
1085976442	class	tree
1088886123	class	playground
1088910286	addr:city	München
1088910286	addr:country	DE
1088910286	addr:housenumber	26
1088910286	addr:postcode	80469
1088910286	addr:street	Ickstattstraße
1088910286	class	restaurant
1088910286	cuisine	asian
1088910286	name	Kirschblüte
1088910286	opening_hours	Mo-Fr 10:00-15:00  18:00-22:00; Sa-Su off
1088910286	wheelchair	no
1089149641	class	bench
1089149641	backrest	yes
1089149641	material	metal
1089149645	class	bench
1089149645	backrest	yes
1089149645	material	metal
1089164939	addr:housenumber	75
1089164939	addr:postcode	81829
1089164939	addr:street	Heinrich-Böll-Straße
1089164939	class	restaurant
1089164939	name	Riemini  Cafe  Restaurant  Bar
1089164939	opening_hours	Mo-Sa 12:00-15:00 17:00-23:00; Su 11:00-23:00
1089164939	website	http://www.riemini.com
1089164939	wheelchair	yes
1089196621	class	vending_machine
1089196621	vending	cigarettes
1089244669	climbing	no
1089244669	class	monument
1089244669	name	Weltkugelklettergerüst
1091345934	class	vending_machine
1091345934	operator	DHL
1091345934	postal_code	81827
1091345934	ref	116
1091345934	source	survey
1091345934	type	Schrank
1091345934	vending	parcel_pickup;parcel_mail_in
1091400336	class	recycling
1091400336	recycling:cans	yes
1091400336	recycling:glass_bottles	yes
1091400336	recycling:plastic	yes
1091413909	addr:city	München
1091413909	addr:country	DE
1091413909	addr:housenumber	95a
1091413909	addr:postcode	80337
1091413909	addr:street	Lindwurmstraße
1091413909	class	cafe
1091413909	name	Cafe Bistro Pfundig
1091413909	wheelchair	limited
1091413969	addr:city	München
1091413969	addr:country	DE
1091413969	addr:housenumber	107
1091413969	addr:postcode	80337
1091413969	addr:street	Lindwurmstraße
1091413969	class	bank
1091413969	atm	yes
1091413969	name	Stadtsparkasse München
1091413969	operator	Stadtsparkasse München
1091413969	website	http://www.sskm.de/
1091413969	wheelchair	yes
1091437050	class	bench
1091437053	class	bench
1091437056	class	bench
1091437057	class	bench
1091437058	class	bench
1091437063	class	bench
1091437066	class	bench
1091437086	class	bench
1091482023	class	restaurant
1091482023	fax	+49 89 24208482
1091482023	microbrewery	no
1091482023	name	Kulisse
1091482023	opening_hours	Mo-Sa 08:30-01:00  Su 17:00-01:00
1091482023	operator	KULISSE Theater-Restaurant GmbH
1091482023	phone	+49 89 294728
1091482023	smoking	no
1091482023	website	http://www.kulisse-restaurant.de
1091482023	wheelchair	limited
1091830599	addr:city	München
1091830599	addr:country	DE
1091830599	addr:housenumber	17
1091830599	addr:postcode	80337
1091830599	addr:street	Tumblingerstraße
1091830599	class	cafe
1091830599	name	Schwarzer Engel
1091830622	addr:city	München
1091830622	addr:country	DE
1091830622	addr:housenumber	15
1091830622	addr:postcode	80337
1091830622	addr:street	Häberlstraße
1091830622	class	restaurant
1091830622	cuisine	spanish
1091830622	email	info@ole-madrid.com
1091830622	name	Olé Madrid
1091830622	opening_hours	Mo-Su 17:00-01:00
1091830622	shop	bakery
1091830622	website	http://www.ole-madrid.com
1091830642	addr:city	München
1091830642	addr:country	DE
1091830642	addr:housenumber	9
1091830642	addr:postcode	80337
1091830642	addr:street	Häberlstraße
1091830642	email	info@hotel-herzog.de
1091830642	name	Hotel Herzog
1091830642	operator	Eckelmann Hotels KG
1091830642	class	hotel
1091830642	website	http://www.hotel-herzog.de/
1091830642	wheelchair	no
1091830662	addr:city	München
1091830662	addr:housenumber	9
1091830662	addr:postcode	80337
1091830662	addr:street	Häberlstraße
1091830662	class	restaurant
